Unnamed: 0,employee_id,employee_name,area,position,sex,age,antiqueness,marital_status,children,education_level,hobby,succession_plan,succession_plan_skill_1,succession_plan_skill_2,succession_plan_skill_3,performance_measure_skill_1,performance_measure_skill_2,performance_measure_skill_3,position_skill_1,position_skill_2,corporate_skill_1,corporate_skill_2,recommended_course_title_1,recommended_course_link_1,recommended_course_category_1,recommended_course_score_1,recommended_course_title_2,recommended_course_link_2,recommended_course_category_2,recommended_course_score_2,recommended_course_title_3,recommended_course_link_3,recommended_course_category_3,recommended_course_score_3,recommended_course_title_4,recommended_course_link_4,recommended_course_category_4,recommended_course_score_4,recommended_course_title_5,recommended_course_link_5,recommended_course_category_5,recommended_course_score_5
10,10011,Daphne  Rubino,Presidency,Asistente de Proyectos Holding_1,F,26,1,Unmarried Union,1,Bachelor,Cinema and TV,No,No,No,No,Communication Skills,Remote Collaboration,Personal Productivity,Customer service,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,best business productivity training course,https://www.udemy.com/course/best-business-productivity-training-course/,Business,0.7526235580444336,how to reduce constant work interruptions,https://www.udemy.com/course/workplace-interruptions/,Business,0.6921482086181641
11,10012,Kiyonori Hartenstein,Presidency,Asistente de Proyectos Holding_2,M,57,23,Single,0,Postgraduate,Theater,No,No,No,No,Critical Thinking,Communication Skills,Personal Productivity,Budget Management,No,Advanced English,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,best business productivity training course,https://www.udemy.com/course/best-business-productivity-training-course/,Business,0.7526235580444336,how to reduce constant work interruptions,https://www.udemy.com/course/workplace-interruptions/,Business,0.6921482086181641
12,10013,Timoteo Pereda,Presidency,Asistente de Proyectos Holding_3,M,26,1,Single,0,Postgraduate,Gardening,No,No,No,No,Remote Collaboration,Conflict Management,Assertive Communication,Lean Manufacturing y Scrum,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,agile scrum fundamentalsscrum masterscrum certification,https://www.udemy.com/course/agile-scrum-training/,Tech,0.6665723919868469,intro to project management with and agile,https://www.udemy.com/course/intro-project-management/,Business,0.5974559783935547
13,10014,Viera  Gevilao,Presidency,Asistente de Proyectos Holding_4,F,52,16,Unmarried Union,1,Master,Jogging,No,No,No,No,Innovation and creativity,Teamwork,Self Confidence,Customer service,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,speak confidently and be from the elite,https://www.udemy.com/course/in-1-hour-your-guide-to-speaking-strongly-and-confidently/,Business,0.7055959701538086,develop amazing social skills connect with people,https://www.udemy.com/course/powerful-social-skills/,Business,0.6458525657653809
14,10015,Aarón Calbumanque,Presidency,Asistente de Proyectos Holding_5,M,49,8,Unmarried Union,4,Bachelor,Basketball,No,No,No,No,Adaptability and Flexibility,Assertive Communication,Communication Skills,Budget Management,No,Advanced English,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,the complete communication skills master class for life,https://www.udemy.com/course/the-complete-communication-skills-master-class-for-life/,Business,0.7136310935020447,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.6825956106185913
15,10016,Randy Maslow,Presidency,Asistente de Proyectos Holding_6,F,27,2,Single,0,Master,Yoga,No,No,No,No,Assertive Communication,Communication Skills,Self Confidence,PMP Certification,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,speak confidently and be from the elite,https://www.udemy.com/course/in-1-hour-your-guide-to-speaking-strongly-and-confidently/,Business,0.7055959701538086,develop amazing social skills connect with people,https://www.udemy.com/course/powerful-social-skills/,Business,0.6458525657653809
16,10017,Liza  Naumoff,Presidency,Asistente de Proyectos Holding_7,F,31,5,Divorced,1,Postgraduate,Soccer,No,No,No,No,Conflict Management,Teamwork,Assertive Communication,Budget Management,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
17,10018,Shunzo Markou,Presidency,Jefe de Comunicaciones Corporativas,M,57,1,Unmarried Union,1,Master,Cinema and TV,No,No,No,No,Assertive Communication,Remote Collaboration,Communication Skills,No,No,Corporate Governance,Advanced English,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,project programme and portfolio governance,https://www.udemy.com/course/project-programme-and-portfolio-governance/,Business,0.5319878458976746,how to start and grow a family business,https://www.udemy.com/course/how-to-start-and-grow-a-family-business/,Business,0.5302577018737793
18,10019,Mohini  Cahee,Presidency,Asistente de Comunicaciones_1,F,58,6,Divorced,2,Postgraduate,Basketball,Yes,Delegation,Customer service,Leadership,Conflict Management,Remote Collaboration,Adaptability and Flexibility,No,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,customer service fundamentals,https://www.udemy.com/course/customer-service-fundamentals/,Business,0.6658568382263184,customer service keep em coming back,https://www.udemy.com/course/customer-service-keep-em-coming-back/,Business,0.63691246509552
19,10020,Sumiyoshi  Dahnke,Presidency,Asistente de Comunicaciones_2,M,55,9,Single,0,Bachelor,Hiking,Yes,Presentation Skills,Teamwork,Customer service,Teamwork,self confidence,Assertive Communication,No,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
20,10021,Arundhati Cabot,Presidency,Asistente de Comunicaciones_3,F,30,4,Unmarried Union,3,Master,Dance,No,No,No,No,Critical Thinking,Remote Collaboration,Conflict Management,No,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conflict management at work real world strategies tools,https://www.udemy.com/course/dealing-with-conflict-at-work/,Business,0.8104982376098633,conflict management in the workplace,https://www.udemy.com/course/conflict-management-in-the-workplace/,Business,0.7526721358299255
21,10022,Chester  Leabide,Presidency,Asistente de Comunicaciones_4,M,29,3,Married,3,Postgraduate,Camping,No,No,No,No,Remote Collaboration,Communication Skills,Adaptability and Flexibility,No,No,Advanced English,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,the complete communication skills master class for life,https://www.udemy.com/course/the-complete-communication-skills-master-class-for-life/,Business,0.7136310935020447,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.6825956106185913
22,10023,Ariel  Haggerton,Presidency,Asistente de Comunicaciones_5,F,28,3,Married,1,Bachelor,Theater,No,No,No,No,Work Relationships,Adaptability and Flexibility,Decision Making,No,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.5550342798233032,manage your boss accelerate your career,https://www.udemy.com/course/manage-boss/,Business,0.5091100931167603
23,10024,Scott  Mateiro,Presidency,Asistente de Comunicaciones_6,M,27,2,Single,0,Master,Soccer,No,No,No,No,Customer service,Problem analysis,Assertive Communication,No,No,No,No,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
24,10025,Denise  Pavez,Presidency,Jefe de Responsabilidad Social,F,26,1,Divorced,2,Master,Dance,No,No,No,No,Adaptability and Flexibility,Decision Making,Critical Thinking,No,No,Corporate Governance,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,project programme and portfolio governance,https://www.udemy.com/course/project-programme-and-portfolio-governance/,Business,0.5319878458976746,how to start and grow a family business,https://www.udemy.com/course/how-to-start-and-grow-a-family-business/,Business,0.5302577018737793
25,10026,Riozo Perlich,Presidency,Asistente de Responsabilidad Social 1,M,44,6,Unmarried Union,1,Bachelor,Music,Yes,Leadership,Negotiation Skills,Analytical Skills,Work Relationships,Adaptability and Flexibility,Communication Skills,No,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.5550342798233032,manage your boss accelerate your career,https://www.udemy.com/course/manage-boss/,Business,0.5091100931167603
26,10027,Yasuro Hards,Presidency,Asistente de Responsabilidad Social 2,M,31,2,Married,1,Postgraduate,Soccer,No,No,No,No,Work Relationships,Problem analysis,Critical Thinking,No,No,Advanced English,No,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
27,10028,Thérèse Ruise,Presidency,Asistente de Responsabilidad Social 3,F,50,23,Married,2,Bachelor,Cycling,No,No,No,No,Conflict Management,self confidence,Problem analysis,No,No,No,No,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
28,10029,Cameron  Marrapodi,Presidency,Mensajero,M,46,13,Divorced,2,College,Camping,No,No,No,No,Work Relationships,Communication Skills,Customer service,No,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.5550342798233032,manage your boss accelerate your career,https://www.udemy.com/course/manage-boss/,Business,0.5091100931167603
29,10030,Louane Gelder,Presidency,Conductor,F,29,3,Unmarried Union,2,College,Gardening,No,No,No,No,Remote Collaboration,Communication Skills,Assertive Communication,No,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,virtual teams design your successful remote team culture,https://www.udemy.com/course/virtual-team-culture/,Business,0.6069716215133667,six steps to leading productive meetings,https://www.udemy.com/course/leading-productive-meetings/,Business,0.5526269674301147
30,10031,Isaac  Leaf,Commercial VP,Vicepresidente Comercial Corporativo,M,58,28,Divorced,1,Master,Swimming,Yes,Time Management,Customer service,Goal Setting,Teamwork,Problem analysis,Remote Collaboration,No,No,Corporate Governance,No,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
31,10032,Shigekazu Rudiger,Commercial VP,Asistente Vicepresidente Comercial Corporativo,M,32,6,Divorced,2,Master,Music,No,No,No,No,Remote Collaboration,Teamwork,Critical Thinking,No,No,No,No,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075,developing emotional intelligence in teams,https://www.udemy.com/course/developing-emotional-intelligence-in-teams/,Business,0.5358076095581055,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
32,10033,Fabian  Patka,Commercial VP,Secretaria Vicepresidente Comercial Corporativo,M,55,9,Unmarried Union,3,Master,Paint,No,No,No,No,Communication Skills,Work Relationships,Assertive Communication,No,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.5550342798233032,manage your boss accelerate your career,https://www.udemy.com/course/manage-boss/,Business,0.5091100931167603
33,10034,Esther  Iriartea,Commercial VP,Gerente Corporativo - Consulting,F,40,8,Married,2,Master,Cook,Yes,Decision Making,Customer service,Change Management,Communication Skills,Critical Thinking,Conflict Management,No,No,Corporate Governance,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,the complete communication skills master class for life,https://www.udemy.com/course/the-complete-communication-skills-master-class-for-life/,Business,0.7136310935020447,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.6825956106185913
34,10035,Shoi Ledley,Commercial VP,Gerente Corporativo - Tecnología,M,56,4,Married,2,Master,Cook,Yes,Delegation,Change Management,Time Management,Problem analysis,Performance Under Pressure,Innovation and creativity,No,No,Corporate Governance,Advanced English,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
35,10036,Olaf Nathe,Commercial VP,Gerente Corporativo - Integración Sistemas,M,42,11,Single,0,Master,Cycling,Yes,Analytical Skills,Leadership,Presentation Skills,Communication Skills,Decision Making,Work Relationships,No,No,Corporate Governance,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.5550342798233032,manage your boss accelerate your career,https://www.udemy.com/course/manage-boss/,Business,0.5091100931167603
36,10037,Artur Lecumbarry,Commercial VP,Gerente Corporativo - Software,M,44,19,Single,0,Master,Drawing,Yes,Negotiation Skills,Teamwork,Leadership,Performance Under Pressure,Customer service,Adaptability and Flexibility,No,No,Corporate Governance,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
