Unnamed: 0,employee_id,employee_name,area,position,sex,age,antiqueness,marital_status,children,education_level,hobby,succession_plan,succession_plan_skill_1,succession_plan_skill_2,succession_plan_skill_3,performance_measure_skill_1,performance_measure_skill_2,performance_measure_skill_3,position_skill_1,position_skill_2,corporate_skill_1,corporate_skill_2,recommended_course_title_1,recommended_course_link_1,recommended_course_category_1,recommended_course_score_1,recommended_course_title_2,recommended_course_link_2,recommended_course_category_2,recommended_course_score_2,recommended_course_title_3,recommended_course_link_3,recommended_course_category_3,recommended_course_score_3,recommended_course_title_4,recommended_course_link_4,recommended_course_category_4,recommended_course_score_4,recommended_course_title_5,recommended_course_link_5,recommended_course_category_5,recommended_course_score_5
4010,14011,Gerhardt Paulino,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_180,M,31,3,Single,0,Master,Cook,No,No,No,No,Innovation and creativity,Conflict Management,Personal Productivity,Vanila JS,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,best business productivity training course,https://www.udemy.com/course/best-business-productivity-training-course/,Business,0.7526235580444336,how to reduce constant work interruptions,https://www.udemy.com/course/workplace-interruptions/,Business,0.6921482086181641
4011,14012,René Escarain,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_181,M,41,11,Unmarried Union,1,Master,Gym,No,No,No,No,Innovation and creativity,Conflict Management,Remote Collaboration,Java Script,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,javascript,https://www.udemy.com/course/javascript3/,Tech,0.6405686140060425,javascript basics made easy for beginners,https://www.udemy.com/course/course-javascript/,Tech,0.6115411520004272
4012,14013,Jawahar Rowels,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_182,M,28,3,Married,1,Master,Jogging,No,No,No,No,Remote Collaboration,Communication Skills,Personal Productivity,Non-Relational Databases,No,No,No,up and running with postgresql ,https://www.udemy.com/course/postgres/,Tech,0.7371804714202881,learn c with windows forms and sql server,https://www.udemy.com/course/csharp6windowsforms/,Tech,0.642604410648346,learn sql with microsoft sql server,https://www.udemy.com/course/learn-sql-with-microsoft-sql-server/,Tech,0.625029444694519,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
4013,14014,Masahiro Jakuboski,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_183,M,26,1,Single,0,Master,Jogging,No,No,No,No,Teamwork,self confidence,Personal Productivity,Relational Databases,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
4014,14015,Derek Gash,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_184,M,57,8,Married,1,Bachelor,Gardening,No,No,No,No,Remote Collaboration,Performance Under Pressure,Communication Skills,Angular,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,the complete communication skills master class for life,https://www.udemy.com/course/the-complete-communication-skills-master-class-for-life/,Business,0.7136310935020447,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.6825956106185913
4015,14016,Jair Pecina,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_185,M,57,6,Single,0,Postgraduate,Basketball,No,No,No,No,Teamwork,Work Relationships,Self Confidence,Frameworks Front End,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,speak confidently and be from the elite,https://www.udemy.com/course/in-1-hour-your-guide-to-speaking-strongly-and-confidently/,Business,0.7055959701538086,develop amazing social skills connect with people,https://www.udemy.com/course/powerful-social-skills/,Business,0.6458525657653809
4016,14017,Akio Harnett,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_186,M,53,10,Single,0,Bachelor,Dance,No,No,No,No,Problem analysis,Remote Collaboration,Problem analysis,Angular,No,No,No,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
4017,14018,Masanosuke Fabello,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_187,M,43,14,Married,2,Master,Gym,No,No,No,No,Remote Collaboration,Teamwork,Adaptability and Flexibility,CSS3,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
4018,14019,Riochi Hansil,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_188,M,55,2,Single,0,Postgraduate,Cinema and TV,No,No,No,No,Performance Under Pressure,Teamwork,Critical Thinking,Google Cloud Platform,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
4019,14020,Tadataka Hammen,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_189,M,37,4,Single,0,Master,Music,No,No,No,No,Performance Under Pressure,Conflict Management,Work Relationships,Google Cloud Platform,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.5550342798233032,manage your boss accelerate your career,https://www.udemy.com/course/manage-boss/,Business,0.5091100931167603
4020,14021,Rioji Ruckdeschel,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_190,M,40,3,Divorced,4,Bachelor,Cook,No,No,No,No,Customer service,Customer service,Personal Productivity,Google Cloud Platform,No,No,No,google cloud for machine learning master course,https://www.udemy.com/course/google-cloud/,Tech,0.6641231179237366,devops toolkit learn kubernetes with practical exercises,https://www.udemy.com/course/learn-kubernetes-using-google-cloud-gcp-kubernetes-engine/,Tech,0.6183587312698364,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265
4021,14022,Daisaku Halla,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_191,M,58,8,Single,0,Master,Drawing,No,No,No,No,Problem analysis,self confidence,Performance Under Pressure,Azure Developer Associate,No,No,No,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
4022,14023,Seishi Gastambide,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_192,M,54,6,Married,2,Postgraduate,Cook,No,No,No,No,Conflict Management,Decision Making,Remote Collaboration,Vanila JS,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conflict management at work real world strategies tools,https://www.udemy.com/course/dealing-with-conflict-at-work/,Business,0.8104982376098633,conflict management in the workplace,https://www.udemy.com/course/conflict-management-in-the-workplace/,Business,0.7526721358299255
4023,14024,Tatsuo Haifley,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_193,M,46,6,Divorced,2,Postgraduate,Fishing,No,No,No,No,Critical Thinking,Remote Collaboration,Performance Under Pressure,GCP Associate Cloud Engineer,No,No,No,devops toolkit learn kubernetes with practical exercises,https://www.udemy.com/course/learn-kubernetes-using-google-cloud-gcp-kubernetes-engine/,Tech,0.6201324462890625,learn to build devops pipeline on azure cloud,https://www.udemy.com/course/learn-to-build-devops-pipeline-on-azure-cloud/,Tech,0.5131804943084717,google cloud for machine learning master course,https://www.udemy.com/course/google-cloud/,Tech,0.5037397146224976,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
4024,14025,Isami Congar,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_194,M,36,5,Married,2,Bachelor,Travel,No,No,No,No,self confidence,Critical Thinking,Conflict Management,Google Cloud Developer,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,the complete devops engineer course java kubernetes,https://www.udemy.com/course/the-complete-devops-engineer-course-20-java-kubernetes/,Tech,0.6162485480308533,google cloud for machine learning master course,https://www.udemy.com/course/google-cloud/,Tech,0.6141550540924072
4025,14026,Gottlieb  Mardirosian,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_195,M,45,2,Single,0,Master,Yoga,No,No,No,No,Critical Thinking,Decision Making,Teamwork,Vanila JS,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
4026,14027,Johann Hartgrave,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_196,M,43,8,Married,3,Bachelor,Writing,No,No,No,No,Critical Thinking,Teamwork,Remote Collaboration,Express JS,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
4027,14028,Riuji Paulsell,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_197,M,36,4,Single,0,Postgraduate,Paint,No,No,No,No,Assertive Communication,Problem analysis,Communication Skills,Google Cloud Developer,No,No,No,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
4028,14029,John  Farm,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_198,M,31,4,Single,0,Bachelor,Soccer,No,No,No,No,Decision Making,Conflict Management,Assertive Communication,Express JS,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,the complete communication skills master class for life,https://www.udemy.com/course/the-complete-communication-skills-master-class-for-life/,Business,0.7154922485351562,overcome difficult people assertiveness with games players,https://www.udemy.com/course/difficult-people/,Business,0.6649761199951172
4029,14030,Hidehiko Matrejek,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_199,M,45,9,Single,0,Bachelor,Writing,No,No,No,No,Problem analysis,Performance Under Pressure,Communication Skills,Vanila JS,No,No,No,problem analysis tools and techniques,https://www.udemy.com/course/problem-analysis-tools-and-techniques/,Business,0.5962897539138794,root cause analysis and the corrective action process,https://www.udemy.com/course/root-cause-analysis-and-the-8d-corrective-action-process/,Business,0.5133647322654724,principles of cost benefit analysis,https://www.udemy.com/course/principles-of-cost-benefit-analysis/,Business,0.5055107474327087,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
4030,14031,Aladino Gellatly,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_200,M,55,3,Unmarried Union,3,Master,Drawing,No,No,No,No,Work Relationships,Remote Collaboration,Personal Productivity,GCP Associate Cloud Engineer,No,No,No,devops toolkit learn kubernetes with practical exercises,https://www.udemy.com/course/learn-kubernetes-using-google-cloud-gcp-kubernetes-engine/,Tech,0.6201324462890625,learn to build devops pipeline on azure cloud,https://www.udemy.com/course/learn-to-build-devops-pipeline-on-azure-cloud/,Tech,0.5131804943084717,google cloud for machine learning master course,https://www.udemy.com/course/google-cloud/,Tech,0.5037397146224976,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
4031,14032,Ermengarde Marklund,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_201,F,36,8,Divorced,1,Bachelor,Writing,No,No,No,No,Conflict Management,Personal Productivity,Teamwork,Frameworks Front End,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,new manager training collaborating with your team,https://www.udemy.com/course/new-manager-training-collaborating/,Business,0.6288880109786987,how to supercharge your teamwork team dynamics for success,https://www.udemy.com/course/how-to-get-a-supercharged-team-dynamic-for-better-results/,Business,0.6191359758377075
4032,14033,Erika  Rubright,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_202,F,55,29,Unmarried Union,2,Postgraduate,Reading,No,No,No,No,Decision Making,Work Relationships,Assertive Communication,Relational Databases,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.5550342798233032,manage your boss accelerate your career,https://www.udemy.com/course/manage-boss/,Business,0.5091100931167603
4033,14034,Joel  Erguirena,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_203,M,54,15,Single,0,Bachelor,Music,No,No,No,No,Personal Productivity,self confidence,Work Relationships,Java Script,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conversation and communication mastery ,https://www.udemy.com/course/communication-and-conversation-skills/,Business,0.5550342798233032,manage your boss accelerate your career,https://www.udemy.com/course/manage-boss/,Business,0.5091100931167603
4034,14035,Kanehisa Haake,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_204,M,51,24,Single,0,Bachelor,Travel,No,No,No,No,Performance Under Pressure,Assertive Communication,Teamwork,Non-Relational Databases,No,No,No,up and running with postgresql ,https://www.udemy.com/course/postgres/,Tech,0.7371804714202881,learn c with windows forms and sql server,https://www.udemy.com/course/csharp6windowsforms/,Tech,0.642604410648346,learn sql with microsoft sql server,https://www.udemy.com/course/learn-sql-with-microsoft-sql-server/,Tech,0.625029444694519,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362
4035,14036,Demetrio Fadeley,VP Operations - Virtual Reality,Desarrollador- Realidad Virtual_205,M,52,26,Divorced,2,Bachelor,Basketball,No,No,No,No,Conflict Management,Work Relationships,Work Relationships,Java Script,No,No,No,machine learning from the scratch using python,https://www.udemy.com/course/machinesarelearning/,Tech,0.236972838640213,,https://www.udemy.com/course/fb-messenger-chatbot/,Marketing,0.23533600568771362,facebook marketing get more results in days,https://www.udemy.com/course/facebook-marketing-for-small-businesses2/,Marketing,0.2341596484184265,conflict management at work real world strategies tools,https://www.udemy.com/course/dealing-with-conflict-at-work/,Business,0.8104982376098633,conflict management in the workplace,https://www.udemy.com/course/conflict-management-in-the-workplace/,Business,0.7526721358299255
